Júpiter	La dama boba	71	Gracias 
Júpiter	La dama boba	71	Musas 
Júpiter	La dama boba	71	Platón 
Júpiter	La dama boba	71	Febo 
Júpiter	La dama boba	71	Jesús 
Júpiter	La dama boba	71	Cicerón 
Júpiter	La dama boba	71	Marco Tulio 
Júpiter	La dama boba	71	Aristóteles 
Júpiter	La dama boba	71	Adán 
Júpiter	La dama boba	71	Santo de Pajares 
Júpiter	La dama boba	71	Pílades 
Júpiter	La dama boba	71	Orestes 
Júpiter	La dama boba	71	Circe 
Júpiter	La dama boba	71	Juan Latino, 
Júpiter	La dama boba	71	Duque de Sessa, 
Júpiter	La dama boba	71	Petrarca 
Júpiter	La dama boba	71	Garcilaso 
Júpiter	La dama boba	71	Virgilio 
Júpiter	La dama boba	71	Taso 
Júpiter	La dama boba	71	Lope de Vega 
Júpiter	La dama boba	71	Galatea 
Júpiter	La dama boba	71	Cervantes 
Júpiter	La dama boba	71	Camões 
Júpiter	La dama boba	71	don Guillén 
Júpiter	La dama boba	71	de Castro 
Júpiter	La dama boba	71	Ochoa 
Júpiter	La dama boba	71	Luis Vélez 
Júpiter	La dama boba	71	de Pastrana 
Júpiter	La dama boba	71	Luque 
Júpiter	La dama boba	71	don Juan de Arguijo 
Júpiter	La dama boba	71	Liñán 
Júpiter	La dama boba	71	Herrera 
Júpiter	La dama boba	71	Alemán 
Júpiter	La dama boba	71	don Quijote 
Júpiter	La dama boba	71	ninfa 
Júpiter	La dama boba	71	San Miguel 
Júpiter	La dama boba	71	sirena 
Júpiter	La dama boba	71	sirenas 
Júpiter	La dama boba	71	Garcilasos 
Júpiter	La dama boba	71	Fénix 
Júpiter	La dama boba	71	Platón! 
Júpiter	La dama boba	71	Elena 
Cicerón	La dama boba	71	Dios 
Cicerón	La dama boba	71	Eliodoro 
Cicerón	La dama boba	71	sibila 
Cicerón	La dama boba	71	Cumana 
Cicerón	La dama boba	71	Eritrea 
Cicerón	La dama boba	71	Gracias 
Cicerón	La dama boba	71	Musas 
Cicerón	La dama boba	71	Platón 
Cicerón	La dama boba	71	Febo 
Cicerón	La dama boba	71	Jesús 
Cicerón	La dama boba	71	Júpiter 
Cicerón	La dama boba	71	Marco Tulio 
Cicerón	La dama boba	71	Aristóteles 
Cicerón	La dama boba	71	Adán 
Cicerón	La dama boba	71	Santo de Pajares 
Cicerón	La dama boba	71	Pílades 
Cicerón	La dama boba	71	Orestes 
Cicerón	La dama boba	71	Circe 
Cicerón	La dama boba	71	Juan Latino, 
Cicerón	La dama boba	71	Duque de Sessa, 
Cicerón	La dama boba	71	Petrarca 
Cicerón	La dama boba	71	Garcilaso 
Cicerón	La dama boba	71	Virgilio 
Cicerón	La dama boba	71	Taso 
Cicerón	La dama boba	71	Lope de Vega 
Cicerón	La dama boba	71	Galatea 
Cicerón	La dama boba	71	Cervantes 
Cicerón	La dama boba	71	Camões 
Cicerón	La dama boba	71	don Guillén 
Cicerón	La dama boba	71	de Castro 
Cicerón	La dama boba	71	Ochoa 
Cicerón	La dama boba	71	Luis Vélez 
Cicerón	La dama boba	71	de Pastrana 
Cicerón	La dama boba	71	Luque 
Cicerón	La dama boba	71	don Juan de Arguijo 
Cicerón	La dama boba	71	Liñán 
Cicerón	La dama boba	71	Herrera 
Cicerón	La dama boba	71	Alemán 
Cicerón	La dama boba	71	don Quijote 
Cicerón	La dama boba	71	ninfa 
Cicerón	La dama boba	71	San Miguel 
Cicerón	La dama boba	71	sirena 
Cicerón	La dama boba	71	sirenas 
Cicerón	La dama boba	71	Garcilasos 
Cicerón	La dama boba	71	Fénix 
Cicerón	La dama boba	71	Platón! 
Cicerón	La dama boba	71	Elena 
